MSA,Pop_Total,Median_Rent,Median_Income,Median_Home_Value,wiki_url,wiki_thumb_url,Name
29700,267282,964,59984,161000,"https://en.wikipedia.org/wiki/Laredo,_Texas","https://en.wikipedia.org/wiki/Laredo,_Texas#/media/File:Laredo_Downtown.JPG","Laredo, TX"
29740,219870,858,51232,187400,"https://en.wikipedia.org/wiki/Las_Cruces,_New_Mexico","https://en.wikipedia.org/wiki/Las_Cruces,_New_Mexico#/media/File:Foster_Hall_NMSU.jpg","Las Cruces, NM"
29780,31423,723,42301,141000,"https://en.wikipedia.org/wiki/Las_Vegas,_New_Mexico","https://en.wikipedia.org/wiki/Las_Vegas,_New_Mexico#/media/File:Downtown_Las_Vegas%2C_NM.JPG","Las Vegas, NM"
29820,2265926,1406,69911,368800,https://en.wikipedia.org/wiki/Las_Vegas_Valley,https://en.wikipedia.org/wiki/Las_Vegas_Valley#/media/File:View_of_Las_Vegas%27_strip_from_the_helicopter.jpg,"Las Vegas-Henderson-Paradise, NV"
29860,83472,782,48389,118000,"https://en.wikipedia.org/wiki/Laurel,_Mississippi","https://en.wikipedia.org/wiki/Laurel,_Mississippi#/media/File:Lauren_Rogers_museum.jpg","Laurel, MS"
29900,34222,736,41948,99900,"https://en.wikipedia.org/wiki/Laurinburg,_North_Carolina","https://en.wikipedia.org/wiki/Laurinburg,_North_Carolina#/media/File:Laurinburg%2C_North_Carolina.jpg","Laurinburg, NC"
29940,119094,1041,66153,259500,"https://en.wikipedia.org/wiki/Lawrence,_Kansas","https://en.wikipedia.org/wiki/Lawrence,_Kansas#/media/File:Lawrence_Douglas_County_Courthouse_%282021%29.jpg","Lawrence, KS"
29980,44377,715,51038,156500,"https://en.wikipedia.org/wiki/Lawrenceburg,_Tennessee","https://en.wikipedia.org/wiki/Lawrenceburg,_Tennessee#/media/File:Lawrenceburg_Square.jpg","Lawrenceburg, TN"
30020,127314,898,57196,143200,"https://en.wikipedia.org/wiki/Lawton,_Oklahoma","https://en.wikipedia.org/wiki/Lawton,_Oklahoma#/media/File:Old_Lawton_High_School.jpg","Lawton, OK"
30060,36060,791,49202,151800,"https://en.wikipedia.org/wiki/Lebanon,_Missouri","https://en.wikipedia.org/wiki/Lebanon,_Missouri#/media/File:Pencil_Drawing_of_Train_Depot_in_Lebanon_Missouri_by_A.B._Greene.jpg","Lebanon, MO"
30100,221463,1130,74152,246000,"https://en.wikipedia.org/wiki/Lebanon,_New_Hampshire","https://en.wikipedia.org/wiki/Lebanon,_New_Hampshire#/media/File:Downtown_Lebanon_5.JPG","Lebanon, NH-VT"
30140,143258,1023,72532,211400,"https://en.wikipedia.org/wiki/Lebanon,_Pennsylvania","https://en.wikipedia.org/wiki/Lebanon,_Pennsylvania#/media/File:Lebanon-PA.jpg","Lebanon, PA"
30220,21495,765,53283,110800,"https://en.wikipedia.org/wiki/Levelland,_Texas","https://en.wikipedia.org/wiki/Levelland,_Texas#/media/File:Mallet_Event_Center_and_Rodeo_Arena.jpg","Levelland, TX"
30260,42908,899,64914,210300,"https://en.wikipedia.org/wiki/Lewisburg,_Pennsylvania","https://en.wikipedia.org/wiki/Lewisburg,_Pennsylvania#/media/File:Lewisburg%2C_Pennsylvania.jpg","Lewisburg, PA"
30280,34567,887,65325,218500,"https://en.wikipedia.org/wiki/Lewisburg,_Tennessee","https://en.wikipedia.org/wiki/Lewisburg,_Tennessee#/media/File:Lewisburg_Tennessee_square.jpg","Lewisburg, TN"
30300,64570,907,64488,262000,https://en.wikipedia.org/wiki/Lewiston–Clarkston_metropolitan_area,https://en.wikipedia.org/wiki/Lewiston–Clarkston_metropolitan_area#/media/File:Lewiston_and_Clarkston.jpg,"Lewiston, ID-WA"
30340,111532,916,64500,211800,"https://en.wikipedia.org/wiki/Androscoggin_County,_Maine","https://en.wikipedia.org/wiki/Androscoggin_County,_Maine#/media/File:%C3%89glise_Sainte-Croix.jpg","Lewiston-Auburn, ME"
30380,46146,763,58012,131300,"https://en.wikipedia.org/wiki/Lewistown,_Pennsylvania","https://en.wikipedia.org/wiki/Lewistown,_Pennsylvania#/media/File:Lewistown_Post_Office.jpg","Lewistown, PA"
30420,25910,854,68128,141900,"https://en.wikipedia.org/wiki/Lexington,_Nebraska","https://en.wikipedia.org/wiki/Lexington,_Nebraska#/media/File:Dowtown_Lexington%2C_Nebraska.jpg","Lexington, NE"
30460,515954,1032,68089,238300,"https://en.wikipedia.org/wiki/Lexington,_Kentucky","https://en.wikipedia.org/wiki/Lexington,_Kentucky#/media/File:Lexington_montage.jpg","Lexington-Fayette, KY"
30580,21942,827,57131,126000,"https://en.wikipedia.org/wiki/Liberal,_Kansas","https://en.wikipedia.org/wiki/Liberal,_Kansas#/media/File:Map_of_Seward_Co%2C_Ks%2C_USA.png","Liberal, KS"
30620,102087,844,58976,147000,"https://en.wikipedia.org/wiki/Lima,_Ohio","https://en.wikipedia.org/wiki/Lima,_Ohio#/media/File:Lima-ohio-downtown2.jpg","Lima, OH"
30660,28027,761,62547,118200,"https://en.wikipedia.org/wiki/Lincoln,_Illinois","https://en.wikipedia.org/wiki/Lincoln,_Illinois#/media/File:Lincoln_Illinois_Courthouse.jpg","Lincoln, IL"
30700,339707,994,70899,238300,"https://en.wikipedia.org/wiki/Lincoln,_Nebraska","https://en.wikipedia.org/wiki/Lincoln,_Nebraska#/media/File:Nebraska_State_Capitol_Building%2C_Lincoln_%2844016962335%29.jpg","Lincoln, NE"
30780,749290,964,62664,185700,"https://en.wikipedia.org/wiki/Little_Rock,_Arkansas","https://en.wikipedia.org/wiki/Little_Rock,_Arkansas#/media/File:William_J._Clinton_Presidential_Library%2C_Little_Rock%2C_Arkansas_LCCN2011633870.tif","Little Rock-North Little Rock-Conway, AR"
30820,37860,840,59011,165100,"https://en.wikipedia.org/wiki/Lock_Haven,_Pennsylvania","https://en.wikipedia.org/wiki/Lock_Haven,_Pennsylvania#/media/File:Downtown_Lock_Haven_at_Night.jpg","Lock Haven, PA"
30860,148804,1011,71739,343200,"https://en.wikipedia.org/wiki/Logan,_Utah","https://en.wikipedia.org/wiki/Logan,_Utah#/media/File:LoganUtahCourthouse.jpg","Logan, UT-ID"
30900,37820,747,55862,110600,"https://en.wikipedia.org/wiki/Logansport,_Indiana","https://en.wikipedia.org/wiki/Logansport,_Indiana#/media/File:Four_buildings_on_Broadway_in_Logansport.jpg","Logansport, IN"
30940,149619,712,45127,118800,"https://en.wikipedia.org/wiki/London,_Kentucky","https://en.wikipedia.org/wiki/London,_Kentucky#/media/File:Downtown_London_KY.jpg","London, KY"
30980,287359,975,62910,165100,"https://en.wikipedia.org/wiki/Longview,_Texas","https://en.wikipedia.org/wiki/Longview,_Texas#/media/File:Longview%2C_Texas.jpg","Longview, TX"
31020,110621,1090,70912,332200,"https://en.wikipedia.org/wiki/Longview,_Washington","https://en.wikipedia.org/wiki/Longview,_Washington#/media/File:Longviewwa1.jpg","Longview, WA"
31060,19253,1235,135801,412700,"https://en.wikipedia.org/wiki/Los_Alamos,_New_Mexico","https://en.wikipedia.org/wiki/Los_Alamos,_New_Mexico#/media/File:Los_Alamos_Aerial.jpg","Los Alamos, NM"
31080,13111917,1892,89105,772000,https://en.wikipedia.org/wiki/Greater_Los_Angeles,https://en.wikipedia.org/wiki/Greater_Los_Angeles#/media/File:Long_beach3_%28cropped%29.jpg,"Los Angeles-Long Beach-Anaheim, CA"
31140,1282588,1017,69771,222400,"https://en.wikipedia.org/wiki/Louisville,_Kentucky","https://en.wikipedia.org/wiki/Louisville,_Kentucky#/media/File:Louisville_Skyline_2021_%283%29.jpg","Louisville/Jefferson County, KY-IN"
31180,322285,1082,61535,180100,"https://en.wikipedia.org/wiki/Lubbock,_Texas","https://en.wikipedia.org/wiki/Lubbock,_Texas#/media/File:LubbockSkyline2013.jpg","Lubbock, TX"
31220,29178,846,60744,181200,"https://en.wikipedia.org/wiki/Ludington,_Michigan","https://en.wikipedia.org/wiki/Ludington,_Michigan#/media/File:Downtown_Ludington%2C_MI_2023.jpg","Ludington, MI"
31260,86608,985,57055,138600,"https://en.wikipedia.org/wiki/Lufkin,_Texas","https://en.wikipedia.org/wiki/Lufkin,_Texas#/media/File:Downtown_Lufkin%2C_TX_IMG_3942.JPG","Lufkin, TX"
31300,117573,741,39393,87700,"https://en.wikipedia.org/wiki/Lumberton,_North_Carolina","https://en.wikipedia.org/wiki/Lumberton,_North_Carolina#/media/File:Downtown_Lumberton_North_Carolina.jpg","Lumberton, NC"
31340,262124,920,64307,209000,"https://en.wikipedia.org/wiki/Lynchburg,_Virginia","https://en.wikipedia.org/wiki/Lynchburg,_Virginia#/media/File:LynchburgJune2021.jpg","Lynchburg, VA"
31380,27370,688,48904,100400,"https://en.wikipedia.org/wiki/Macomb,_Illinois","https://en.wikipedia.org/wiki/Macomb,_Illinois#/media/File:Macomb_Square.JPG","Macomb, IL"
31420,233334,946,54700,160100,"https://en.wikipedia.org/wiki/Macon,_Georgia","https://en.wikipedia.org/wiki/Macon,_Georgia#/media/File:DowntownMaconGa.jpg","Macon-Bibb County, GA"
31460,157243,1185,73543,340300,"https://en.wikipedia.org/wiki/Madera,_California","https://en.wikipedia.org/wiki/Madera,_California#/media/File:Madera_Water_Tower.jpg","Madera, CA"
31500,33057,798,57801,168100,"https://en.wikipedia.org/wiki/Madison,_Indiana","https://en.wikipedia.org/wiki/Madison,_Indiana#/media/File:Jefferson_County_Courthouse%2C_Madison%2C_IN_%2848572120357%29.jpg","Madison, IN"
31540,678995,1228,82996,320700,"https://en.wikipedia.org/wiki/Madison,_Wisconsin","https://en.wikipedia.org/wiki/Madison,_Wisconsin#/media/File:Wisconsin_State_Capitol_Aerial.jpg","Madison, WI"
31580,45223,815,54466,125800,"https://en.wikipedia.org/wiki/Madisonville,_Kentucky","https://en.wikipedia.org/wiki/Madisonville,_Kentucky#/media/File:Hopkins_County_Courthouse_KY.JPG","Madisonville, KY"
31620,22707,690,47441,123200,"https://en.wikipedia.org/wiki/Magnolia,_Arkansas","https://en.wikipedia.org/wiki/Magnolia,_Arkansas#/media/File:Downtown_Magnolia%2C_AR_IMG_2313.JPG","Magnolia, AR"
31660,47459,788,60270,131600,"https://en.wikipedia.org/wiki/Malone,_New_York","https://en.wikipedia.org/wiki/Malone,_New_York#/media/File:Malone_NY.JPG","Malone, NY"
31680,33129,713,50260,119600,"https://en.wikipedia.org/wiki/Malvern,_Arkansas","https://en.wikipedia.org/wiki/Malvern,_Arkansas#/media/File:Malvern_Commercial_Historic_District%2C_2_of_2.jpg","Malvern, AR"
31700,422733,1444,95112,356200,"https://en.wikipedia.org/wiki/Hillsborough_County,_New_Hampshire","https://en.wikipedia.org/wiki/Hillsborough_County,_New_Hampshire#/media/File:Manchester_Skyline_Night.jpg","Manchester-Nashua, NH"
31740,133834,1056,61270,210300,"https://en.wikipedia.org/wiki/Manhattan,_Kansas","https://en.wikipedia.org/wiki/Manhattan,_Kansas#/media/File:Riley_%28Kansas%29_County_Courthouse_1.jpg","Manhattan, KS"
31820,81242,747,66412,160400,"https://en.wikipedia.org/wiki/Manitowoc,_Wisconsin","https://en.wikipedia.org/wiki/Manitowoc,_Wisconsin#/media/File:SkylineManitowocWI.jpg","Manitowoc, WI"
31860,103402,978,73472,239800,"https://en.wikipedia.org/wiki/Mankato,_Minnesota","https://en.wikipedia.org/wiki/Mankato,_Minnesota#/media/File:Blue_Earth_County_Minnesota_Incorporated_and_Unincorporated_areas_Mankato_Highlighted.svg","Mankato, MN"
31900,125008,768,56557,140500,"https://en.wikipedia.org/wiki/Mansfield,_Ohio","https://en.wikipedia.org/wiki/Mansfield,_Ohio#/media/File:Mansfield_skyline.jpg","Mansfield, OH"
31930,59639,794,59053,164000,"https://en.wikipedia.org/wiki/Marietta,_Ohio","https://en.wikipedia.org/wiki/Marietta,_Ohio#/media/File:Marietta_Ohio.jpg","Marietta, OH"
31940,65260,715,58291,139100,"https://en.wikipedia.org/wiki/Marinette_County,_Wisconsin","https://en.wikipedia.org/wiki/Marinette_County,_Wisconsin#/media/File:2009-0619-Marinette-Court.jpg","Marinette, WI-MI"
31980,66560,774,53033,109300,"https://en.wikipedia.org/wiki/Marion,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana#/media/File:Grant_County_Courthouse_in_Marion.jpg","Marion, IN"
32000,44629,725,53532,153300,"https://en.wikipedia.org/wiki/Marion,_North_Carolina","https://en.wikipedia.org/wiki/Marion,_North_Carolina#/media/File:Current_Marion.jpg","Marion, NC"
32020,65366,837,55106,135900,"https://en.wikipedia.org/wiki/Marion,_Ohio","https://en.wikipedia.org/wiki/Marion,_Ohio#/media/File:Marion_Ohio.jpg","Marion, OH"
32100,66376,904,63115,184300,"https://en.wikipedia.org/wiki/Marquette,_Michigan","https://en.wikipedia.org/wiki/Marquette,_Michigan#/media/File:Downtown_Marquette%2C_Michigan_in_Autumn_%2843657514144%29.jpg","Marquette, MI"
32140,25352,718,68919,177600,"https://en.wikipedia.org/wiki/Marshall,_Minnesota","https://en.wikipedia.org/wiki/Marshall,_Minnesota#/media/File:Marshall_MN_1.jpg","Marshall, MN"
32180,23219,718,55396,129600,"https://en.wikipedia.org/wiki/Marshall,_Missouri","https://en.wikipedia.org/wiki/Marshall,_Missouri#/media/File:Marshall%2C_Missouri_%282016%29.jpg","Marshall, MO"
32260,40049,832,70828,125900,"https://en.wikipedia.org/wiki/Marshalltown,_Iowa","https://en.wikipedia.org/wiki/Marshalltown,_Iowa#/media/File:Main_Street_Marshalltown.jpg","Marshalltown, IA"
32280,32946,723,47769,123100,"https://en.wikipedia.org/wiki/Martin,_Tennessee","https://en.wikipedia.org/wiki/Martin,_Tennessee#/media/File:Martin-Lindell-Street-tn.jpg","Martin, TN"
32300,64299,704,42458,108900,"https://en.wikipedia.org/wiki/Martinsville,_Virginia","https://en.wikipedia.org/wiki/Martinsville,_Virginia#/media/File:Uptown_Martinsville_VA.jpg","Martinsville, VA"
32340,21140,739,53917,157200,"https://en.wikipedia.org/wiki/Maryville,_Missouri","https://en.wikipedia.org/wiki/Maryville,_Missouri#/media/File:Nodaway_County_Missouri_Incorporated_and_Unincorporated_areas_Maryville_Highlighted.svg","Maryville, MO"
32380,50396,804,63785,143400,"https://en.wikipedia.org/wiki/Mason_City,_Iowa","https://en.wikipedia.org/wiki/Mason_City,_Iowa#/media/File:MasonCityIA_FederalAve_Plaza.jpg","Mason City, IA"
32420,97118,449,17675,104900,"https://en.wikipedia.org/wiki/Mayagüez,_Puerto_Rico","https://en.wikipedia.org/wiki/Mayagüez,_Puerto_Rico#/media/File:Plaza_Mayaguez.jpg","Mayagüez, PR"
32460,36701,662,52526,134900,"https://en.wikipedia.org/wiki/Mayfield,_Kentucky","https://en.wikipedia.org/wiki/Mayfield,_Kentucky#/media/File:Mayfield%2C_KY_%2841715049134%29.jpg","Mayfield, KY"
32500,17068,697,48460,156600,"https://en.wikipedia.org/wiki/Maysville,_Kentucky","https://en.wikipedia.org/wiki/Maysville,_Kentucky#/media/File:Skyline_of_Maysville%2C_Kentucky_%282007%29.jpg","Maysville, KY"
32540,43758,798,53054,135800,"https://en.wikipedia.org/wiki/McAlester,_Oklahoma","https://en.wikipedia.org/wiki/McAlester,_Oklahoma#/media/File:Downtown_McAlester.jpg","McAlester, OK"
32580,873167,875,49371,112700,"https://en.wikipedia.org/wiki/Hidalgo_County,_Texas","https://en.wikipedia.org/wiki/Hidalgo_County,_Texas#/media/File:Hidalgo_County_Courthouse.jpg","McAllen-Edinburg-Mission, TX"
32620,40098,831,40131,115900,"https://en.wikipedia.org/wiki/McComb,_Mississippi","https://en.wikipedia.org/wiki/McComb,_Mississippi#/media/File:Pike_County_Mississippi_Incorporated_and_Unincorporated_areas_McComb_Highlighted.svg","McComb, MS"
32660,41163,734,52948,149700,"https://en.wikipedia.org/wiki/McMinnville,_Tennessee","https://en.wikipedia.org/wiki/McMinnville,_Tennessee#/media/File:Mcminnville-fountain-tn.jpg","McMinnville, TN"
32700,30085,871,71250,180900,"https://en.wikipedia.org/wiki/McPherson,_Kansas","https://en.wikipedia.org/wiki/McPherson,_Kansas#/media/File:McPherson_Sculpture.jpg","McPherson, KS"
32740,83876,769,58734,136000,"https://en.wikipedia.org/wiki/Meadville,_Pennsylvania","https://en.wikipedia.org/wiki/Meadville,_Pennsylvania#/media/File:Crawford_County_Pennsylvania_Courthouse.jpg","Meadville, PA"
32780,222604,1208,67690,369500,"https://en.wikipedia.org/wiki/Medford,_Oregon","https://en.wikipedia.org/wiki/Medford,_Oregon#/media/File:MFR_Montage_2016.png","Medford, OR"
32820,1335804,1091,62178,207500,https://en.wikipedia.org/wiki/Memphis_metropolitan_area,https://en.wikipedia.org/wiki/Memphis_metropolitan_area#/media/File:Memphis_from_the_water_2022j_%28cropped%29.jpg,"Memphis, TN-MS-AR"
32860,45221,908,69721,212000,"https://en.wikipedia.org/wiki/Menomonie,_Wisconsin","https://en.wikipedia.org/wiki/Menomonie,_Wisconsin#/media/File:2009-0620-Menomonie-DunnGovt.jpg","Menomonie, WI"
32900,282290,1200,64772,342300,"https://en.wikipedia.org/wiki/Merced,_California","https://en.wikipedia.org/wiki/Merced,_California#/media/File:Tioga_Hotel_-_Merced_California_%28cropped%29.jpg","Merced, CA"
32940,97274,843,45386,110200,"https://en.wikipedia.org/wiki/Meridian,_Mississippi","https://en.wikipedia.org/wiki/Meridian,_Mississippi#/media/File:Downtown_Meridian_from_City_Hall.jpg","Meridian, MS"
33020,24873,707,51745,112300,"https://en.wikipedia.org/wiki/Mexico,_Missouri","https://en.wikipedia.org/wiki/Mexico,_Missouri#/media/File:Audrain_County_Missouri_Courthouse.JPG","Mexico, MO"
33060,30472,742,46186,107500,"https://en.wikipedia.org/wiki/Miami,_Oklahoma","https://en.wikipedia.org/wiki/Miami,_Oklahoma#/media/File:Downtown%2C_Miami%2C_OK_street.jpg","Miami, OK"
33100,6123949,1657,69085,369500,https://en.wikipedia.org/wiki/Miami_metropolitan_area,https://en.wikipedia.org/wiki/Miami_metropolitan_area#/media/File:MiamiMontage1.png,"Miami-Fort Lauderdale-Pompano Beach, FL"
33140,112215,860,66854,166200,"https://en.wikipedia.org/wiki/LaPorte_County,_Indiana","https://en.wikipedia.org/wiki/LaPorte_County,_Indiana#/media/File:Laporte_County_Indiana_courthouse_2.jpg","Michigan City-La Porte, IN"
33180,24248,608,33658,76700,"https://en.wikipedia.org/wiki/Middlesboro,_Kentucky","https://en.wikipedia.org/wiki/Middlesboro,_Kentucky#/media/File:Middlesboro%2C_Kentucky%3B_viewed_from_the_Pinnacle_Overlook_in_April%2C_2013..jpg","Middlesborough, KY"
33220,83503,931,73643,171600,"https://en.wikipedia.org/wiki/Midland,_Michigan","https://en.wikipedia.org/wiki/Midland,_Michigan#/media/File:Midland_County_Courthouse.jpg","Midland, MI"
33260,174621,1366,89345,270900,"https://en.wikipedia.org/wiki/Midland,_Texas","https://en.wikipedia.org/wiki/Midland,_Texas#/media/File:Midland44_Skyline.jpg","Midland, TX"
33300,52366,812,51988,144800,"https://en.wikipedia.org/wiki/Milledgeville,_Georgia","https://en.wikipedia.org/wiki/Milledgeville,_Georgia#/media/File:Old_Governor%27s_Mansion%3B_Milledgeville%2C_Georgia%3B_March_13%2C_2011.JPG","Milledgeville, GA"
33340,1568940,1052,72937,267200,https://en.wikipedia.org/wiki/Milwaukee_metropolitan_area,https://en.wikipedia.org/wiki/Milwaukee_metropolitan_area#/media/File:Milwaukee_Skyline_2023.jpg,"Milwaukee-Waukesha, WI"
33380,36761,735,34263,100100,"https://en.wikipedia.org/wiki/Minden,_Louisiana","https://en.wikipedia.org/wiki/Minden,_Louisiana#/media/File:Revised_copy%2C_Minden%2C_LA%2C_City_Hall_and_Civic_Center_IMG_0008.JPG","Minden, LA"
33420,28569,963,65242,151500,"https://en.wikipedia.org/wiki/Mineral_Wells,_Texas","https://en.wikipedia.org/wiki/Mineral_Wells,_Texas#/media/File:Downtown_Mineral_Wells_2022_Wiki_%281_of_1%29.jpg","Mineral Wells, TX"
33460,3678328,1324,94673,334200,https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul,https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul#/media/File:2008-0712-MPLS-pan00-mp-edit.JPG,"Minneapolis-St. Paul-Bloomington, MN-WI"
33500,77140,999,78112,238100,"https://en.wikipedia.org/wiki/Minot,_North_Dakota","https://en.wikipedia.org/wiki/Minot,_North_Dakota#/media/File:Minot%2C_North_Dakota_%282022%29.jpg","Minot, ND"
33540,118541,1068,66840,382400,"https://en.wikipedia.org/wiki/Missoula,_Montana","https://en.wikipedia.org/wiki/Missoula,_Montana#/media/File:Missoula_Collage_Wikipedia_8.jpg","Missoula, MT"
33580,23409,772,57432,177100,"https://en.wikipedia.org/wiki/Mitchell,_South_Dakota","https://en.wikipedia.org/wiki/Mitchell,_South_Dakota#/media/File:CornPalace.jpg","Mitchell, SD"
33620,24652,735,51480,131200,"https://en.wikipedia.org/wiki/Moberly,_Missouri","https://en.wikipedia.org/wiki/Moberly,_Missouri#/media/File:Randolph_County_Missouri_Incorporated_and_Unincorporated_areas_Moberly_Highlighted.svg","Moberly, MO"
33660,429312,970,55247,163600,"https://en.wikipedia.org/wiki/Mobile,_Alabama","https://en.wikipedia.org/wiki/Mobile,_Alabama#/media/File:Mobile%2C_Alabama_Skyline_%282022%29.jpg","Mobile, AL"
33700,552063,1433,74872,393300,"https://en.wikipedia.org/wiki/Modesto,_California","https://en.wikipedia.org/wiki/Modesto,_California#/media/File:Gallo_Center_for_the_Arts_Modesto_%28cropped%29.JPG","Modesto, CA"
33740,206072,859,47351,158100,"https://en.wikipedia.org/wiki/Monroe,_Louisiana","https://en.wikipedia.org/wiki/Monroe,_Louisiana#/media/File:Monroe%2C_Louisiana_skyline_in_2021.png","Monroe, LA"
33780,154823,996,72573,202200,"https://en.wikipedia.org/wiki/Monroe,_Michigan","https://en.wikipedia.org/wiki/Monroe,_Michigan#/media/File:Monroe_from_the_River_Raisin.jpg","Monroe, MI"
33860,384740,1032,60849,170300,"https://en.wikipedia.org/wiki/Montgomery,_Alabama","https://en.wikipedia.org/wiki/Montgomery,_Alabama#/media/File:Aerial_view_of_Montgomery%2C_Alabama_LCCN2011646683.tif","Montgomery, AL"
33940,47759,1086,65033,338000,"https://en.wikipedia.org/wiki/Montrose,_Colorado","https://en.wikipedia.org/wiki/Montrose,_Colorado#/media/File:MontroseSouthTownsendSS.jpg","Montrose, CO"
33980,68353,1009,66965,277400,"https://en.wikipedia.org/wiki/Carteret_County,_North_Carolina","https://en.wikipedia.org/wiki/Carteret_County,_North_Carolina#/media/File:Carteret_County_Courthouse.jpg","Morehead City, NC"
34020,49114,829,47322,128000,"https://en.wikipedia.org/wiki/Morgan_City,_Louisiana","https://en.wikipedia.org/wiki/Morgan_City,_Louisiana#/media/File:Morgan_City%2C_Louisiana_Street_View_February_2019_01.jpg","Morgan City, LA"
34060,140194,914,60670,215300,"https://en.wikipedia.org/wiki/Morgantown,_West_Virginia","https://en.wikipedia.org/wiki/Morgantown,_West_Virginia#/media/File:Woodburn_Hall_WVU_2017.jpg","Morgantown, WV"
34100,143196,803,52913,170100,"https://en.wikipedia.org/wiki/Morristown,_Tennessee","https://en.wikipedia.org/wiki/Morristown,_Tennessee#/media/File:Morristown_Main_Street_looking_east.jpg","Morristown, TN"
34140,39872,869,62258,309300,"https://en.wikipedia.org/wiki/Moscow,_Idaho","https://en.wikipedia.org/wiki/Moscow,_Idaho#/media/File:Moscow_Idaho_aerial%2C_May_2023.png","Moscow, ID"
34180,99145,979,66387,244500,"https://en.wikipedia.org/wiki/Moses_Lake,_Washington","https://en.wikipedia.org/wiki/Moses_Lake,_Washington#/media/File:Moses_Lake_downtown.jpg","Moses Lake, WA"
34220,45813,747,47235,113900,"https://en.wikipedia.org/wiki/Moultrie,_Georgia","https://en.wikipedia.org/wiki/Moultrie,_Georgia#/media/File:Moultrie_Municipal_Building.JPG","Moultrie, GA"
34260,41801,810,47403,155600,"https://en.wikipedia.org/wiki/Mountain_Home,_Arkansas","https://en.wikipedia.org/wiki/Mountain_Home,_Arkansas#/media/File:Baxter_County_Arkansas_Incorporated_and_Unincorporated_areas_Mountain_Home_Highlighted_0547390.svg","Mountain Home, AR"
34300,28752,1030,55000,235200,"https://en.wikipedia.org/wiki/Mountain_Home,_Idaho","https://en.wikipedia.org/wiki/Mountain_Home,_Idaho#/media/File:Turner_House.jpg","Mountain Home, ID"
34340,71429,706,52743,153700,"https://en.wikipedia.org/wiki/Mount_Airy,_North_Carolina","https://en.wikipedia.org/wiki/Mount_Airy,_North_Carolina#/media/File:Mount_Airy_Historic_District.jpg","Mount Airy, NC"
34350,32350,737,42194,101200,"https://en.wikipedia.org/wiki/Mount_Gay-Shamrock,_West_Virginia","https://en.wikipedia.org/wiki/Mount_Gay-Shamrock,_West_Virginia#/media/File:WVMap-doton-MountGay-Shamrock.PNG","Mount Gay-Shamrock, WV"
34380,64938,840,52638,159500,"https://en.wikipedia.org/wiki/Mount_Pleasant,_Michigan","https://en.wikipedia.org/wiki/Mount_Pleasant,_Michigan#/media/File:MountPleasantMI_HistoricDistrict2.jpg","Mount Pleasant, MI"
34420,43844,796,56096,141600,"https://en.wikipedia.org/wiki/Mount_Pleasant,_Texas","https://en.wikipedia.org/wiki/Mount_Pleasant,_Texas#/media/File:Titus_County_Courthouse%2C_Mount_Pleasant%2C_Texas_%286997904820%29.jpg","Mount Pleasant, TX"
34460,47101,697,51889,123900,"https://en.wikipedia.org/wiki/Mount_Sterling,_Kentucky","https://en.wikipedia.org/wiki/Mount_Sterling,_Kentucky#/media/File:Downtown_Mount_Sterling%2C_Kentucky.JPG","Mount Sterling, KY"
34500,37043,838,58384,115000,"https://en.wikipedia.org/wiki/Mount_Vernon,_Illinois","https://en.wikipedia.org/wiki/Mount_Vernon,_Illinois#/media/File:Mount_Vernon_Center.jpg","Mount Vernon, IL"
34540,62657,878,71246,197400,"https://en.wikipedia.org/wiki/Mount_Vernon,_Ohio","https://en.wikipedia.org/wiki/Mount_Vernon,_Ohio#/media/File:East_High_Street_Historic_District%2C_Mount_Vernon.jpg","Mount Vernon, OH"
34580,129480,1350,82029,444300,"https://en.wikipedia.org/wiki/Skagit_County,_Washington","https://en.wikipedia.org/wiki/Skagit_County,_Washington#/media/File:Skagit_County_Courthouse_01.jpg","Mount Vernon-Anacortes, WA"
34620,112156,841,53377,120500,"https://en.wikipedia.org/wiki/Muncie,_Indiana","https://en.wikipedia.org/wiki/Muncie,_Indiana#/media/File:Downtown_Muncie.jpg","Muncie, IN"
34660,37345,770,48276,169100,"https://en.wikipedia.org/wiki/Murray,_Kentucky","https://en.wikipedia.org/wiki/Murray,_Kentucky#/media/File:Aerial_view_of_Murray%2C_Kentucky%2C_October_2020.JPG","Murray, KY"
34700,42968,936,67427,159000,"https://en.wikipedia.org/wiki/Muscatine,_Iowa","https://en.wikipedia.org/wiki/Muscatine,_Iowa#/media/File:Muscatine_Court_House.JPG","Muscatine, IA"
34740,175947,915,61347,162300,"https://en.wikipedia.org/wiki/Muskegon,_Michigan","https://en.wikipedia.org/wiki/Muskegon,_Michigan#/media/File:Downtown_Muskegon%2C_2022.jpg","Muskegon, MI"
34780,66606,793,50289,128900,"https://en.wikipedia.org/wiki/Muskogee,_Oklahoma","https://en.wikipedia.org/wiki/Muskogee,_Oklahoma#/media/File:Pre-Statehood_Commercial_District.JPG","Muskogee, OK"
34820,496299,1138,63296,247600,"https://en.wikipedia.org/wiki/Myrtle_Beach,_South_Carolina","https://en.wikipedia.org/wiki/Myrtle_Beach,_South_Carolina#/media/File:BroadwayAtTheBeach1.jpg","Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
